ecotype id	nativename	1_LD	2_LDV	3_SD	4_SDV	5_FT10	6_FT16	7_FT22	8_Seed Dormancy	9_Emco5	10_Emwa1	11_Emoy*	12_Hiks1	13_Noco2	14_Li7	15_B11	16_Na23	17_Mg25	18_P31	19_S34	20_K39	21_Ca43	22_Mn55	23_Fe56	24_Co59	25_Ni60	26_Cu65	27_Zn66	28_As75	29_Se82	30_Mo98	31_Cd114	32_<i>avrPphB</i>	33_<i>avrRpm1</i>	34_<i>avrRpt2</i>	35_<i>avrB</i>	39_0W	40_2W	41_4W	42_8W	43_FLC	44_FRI	45_8W GH FT	46_8W GH LN	47_0W GH FT	48_0W GH LN	57_FT Field	58_FT Diameter Field	59_FT GH	60_FT Duration GH	61_LC Duration GH	62_LFS GH	63_MT GH	64_RP GH	65_At1	66_At1 CFU2	67_As	68_As CFU2	69_Bs	70_Bs CFU2	71_At2	72_At2 CFU2	73_As2	74_As2 CFU2	75_FW 	76_DW 	77_LES	78_YEL 	79_LY 	80_LN10	81_LN16	82_LN22	158_Silique 16	159_Silique 22	161_Germ 10	162_Germ 16	163_Germ 22	164_Width 10	165_Width 16	166_Width 22	167_Chlorosis 10	168_Chlorosis 16	169_Chlorosis 22	170_Anthocyanin 10	171_Anthocyanin 16	172_Anthocyanin 22	173_Leaf serr 10	174_Leaf serr 16	175_Leaf serr 22	176_Leaf roll 10	177_Leaf roll 16	178_Leaf roll 22	179_Rosette Erect 22	182_Hypocotyl length	183_Trichome avg C	184_Trichome avg JA	185_Aphid number	186_Bacterial titer	272_Seedling Growth	273_Vern Growth	274_After Vern Growth	277_Secondary Dormancy	278_Germ in dark	279_DSDS50	280_Seed bank 133-91	281_Storage 7 days	282_Storage 28 days	283_Storage 56 days
6984	Zdr-1	27.8333	21.1667	86.3472	44.1667	53.0	40.0	27.0	20.0	1.0	1.0	1.0	1.0	1.0	8.02143	90.5997	500.328	12346.9	6275.44	13258.1	24253.1	25655.3	117.846	51.9024	1.27254	2.41885	0.877041	71.4148	0.291744	7.89894	2.38981	4.38605	0.0	1.0	0.0	1.0	30.8	19.2	17.1	16.7	0.044	0.4455	23.1	14.5	28.3	10.0	163.089	42.2855	29.2733	20.2139	65.4269	49.3006	16.161	36.2501	3.167	5.1	1.667	4.57	6.0	3.09	0.167	5.084	0.5	5.652	0.6028	0.0445	0.0	0.0	0.0	16.0	14.0	12.0	1.6	1.3	5.0	4.0	2.0	3.2	10.0	10.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	5.27	10.0	12.0	45.0	13.9	0.00874844	0.00845758	0.204754	0.736349	46.0453	40.5351	0.0	0.0	13.8636	91.9439
6985	Zdr-6	36.8472	21.8333	77.0	47.3333	56.0	41.0	39.0	16.0	1.0	1.0	1.0	1.0	1.0	7.31474	67.147	890.307	13120.2	8381.77	10937.3	34778.7	26121.0	102.022	58.9264	1.29449	2.7033	0.828791	67.0787	0.291317	7.0313	0.362084	4.76828	1.0	0.0	NA	0.0	40.6	25.0	20.5	16.5	0.336	1.7672	25.2	15.4	36.0	18.7	156.511	37.9452	32.3187	21.4388	69.3558	53.6263	15.6749	37.0689	2.0	5.613	1.667	3.138	5.667	6.225	0.333	2.869	0.167	5.008	1.2444	0.0848	0.0	0.0	0.0	18.0	21.0	21.0	1.4	1.0	7.0	4.0	3.0	3.2	8.0	11.2	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	3.79	13.3	13.5	17.3	9.2	0.0090483	0.00171944	0.074019	0.814197	43.9062	21.6954	0.0	16.34	73.25	100.0
6988	Alc-0	64.7083	25.75	200.0	42.4	48.0	70.0	71.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89.0	45.8	NA	18.3	3.049	1.143	29.3	12.4	NA	NA	143.812	34.9437	48.1207	22.9631	89.0329	69.8301	19.4876	42.1481	2.5	3.555	1.833	4.429	8.333	6.461	1.333	4.748	0.0	3.739	NA	NA	NA	NA	NA	19.0	46.0	55.0	NA	NA	7.0	3.0	2.0	3.2	11.8	13.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.00667777	0.00694769	0.122722	NA	NA	264.0	0.333333	-3.05e-14	-1.46e-14	-4.59e-15
7000	Aa-0	NA	NA	NA	NA	65.0	66.75	54.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00752489	0.00198465	0.0901052	1.29976	-5.54e-14	50.7215	7.79e-14	0.155	0.75	68.3333
7014	Ba-1	NA	NA	NA	NA	92.0	90.0	95.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7033	Buckhorn Pass	NA	NA	NA	NA	76.0	91.0	126.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.9	12.0	29.5	11.0	185.742	29.5677	NA	NA	NA	NA	NA	NA	4.167	6.307	3.333	3.354	7.833	5.516	1.167	5.861	3.333	6.342	NA	NA	NA	NA	NA	38.0	47.0	126.0	NA	NA	5.0	3.0	2.0	2.4	7.5	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7062	Ca-0	NA	NA	NA	NA	46.0	38.6667	29.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7064	Cnt-1	NA	NA	NA	NA	79.0	47.5	46.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7081	Co	45.0312	27.4	76.2	35.0	46.0	48.0	50.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.1	24.4	18.8	19.0	0.849	0.934	25.7	11.7	NA	NA	136.856	28.4205	30.4263	18.6135	66.2358	49.2441	17.0501	35.8588	2.333	4.645	2.5	4.2	4.0	5.589	1.5	5.265	3.167	3.904	NA	NA	NA	NA	NA	11.0	24.0	38.0	NA	NA	5.0	3.0	3.0	2.5	6.0	9.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7094	Da-0	NA	NA	NA	NA	58.5	37.0	29.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7123	Ep-0	NA	NA	NA	NA	59.5	42.5	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7147	Gie-0	NA	NA	NA	NA	71.0	50.25	46.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7163	Ha-0	NA	NA	NA	NA	57.0	39.0	27.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7231	Li-7	NA	NA	NA	NA	46.0	33.5	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7255	Mh-0	NA	NA	NA	NA	46.0	35.5	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7275	No-0	NA	NA	NA	NA	46.0	29.0	27.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00869452	0.00440452	0.103317	0.80237	25.2259	10.7497	0.0	51.1225	94.75	95.25
7282	Or-0	NA	NA	NA	NA	51.0	29.0	23.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7296	Petergof	29.6667	27.0	89.6806	NA	70.0	54.0	45.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.7	24.8	NA	20.8	0.109	0.246	29.1	18.4	30.7	16.9	173.993	26.3666	27.5158	22.1248	66.0655	49.5468	16.2587	38.5019	5.667	1.541	3.0	3.809	3.5	2.662	3.8	5.537	4.0	4.754	NA	NA	NA	NA	NA	20.0	23.0	26.0	NA	NA	5.0	3.0	2.0	2.1	5.1	11.5	0.0	1.0	1.0	0.0	0.0	0.0	0.75	0.5	0.5	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7306	Pog-0	NA	NA	NA	NA	60.0	50.25	67.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7323	Rubezhnoe-1	29.5208	29.75	81.3403	37.1667	56.0	59.0	51.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.7	25.8	NA	16.4	NA	NA	26.0	14.9	42.6	30.7	169.36	27.2099	42.2279	21.6831	78.8989	63.8725	14.8695	36.6305	1.167	3.203	2.167	5.407	6.833	4.366	0.5	4.142	1.333	3.723	NA	NA	NA	NA	NA	18.0	43.0	54.0	NA	NA	5.0	3.0	2.0	2.7	8.6	10.5	0.0	1.0	1.0	0.0	1.0	0.0	1.5	1.5	1.5	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7346	Ste-0	NA	NA	NA	NA	64.0	43.0	42.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7418	Zu-1	NA	NA	NA	NA	63.0	38.25	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0104682	0.00345496	0.0852892	0.191739	65.295	66.5472	-7.74523	1.83	7.49713	34.3144
7424	Jl-3	NA	NA	NA	NA	43.0	30.0	26.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7438	N13	85.3681	28.0	93.0417	44.8333	75.0	63.0	79.0	15.0	1.0	1.0	1.0	1.0	1.0	8.79528	99.2999	1054.63	14232.2	8689.42	7855.89	28063.9	26847.6	82.5645	59.8843	1.22319	3.05737	0.765262	52.7462	0.182282	5.14048	1.84594	3.72003	NA	1.0	1.0	1.0	66.1	35.4	25.9	20.7	1.552	1.3951	26.6	17.4	48.2	46.2	169.45	23.0631	65.1371	36.6217	103.392	98.3839	6.42255	42.0919	2.5	6.398	5.167	5.676	9.5	4.4	2.667	4.927	1.167	5.004	0.462	0.0379	1.0	0.0	1.0	32.0	25.0	62.0	1.5	1.1	5.0	3.0	3.0	4.4	10.5	9.8	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.5	1.5	0.0	1.0	1.0	1.0	2.59	36.5	48.7	16.5	14.0	0.00644253	0.00173384	0.0479769	0.45541	65.1936	40.1786	0.0	0.25	26.0	82.2881
7460	Da(1)-12	NA	NA	NA	NA	49.0	34.75	23.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7461	H55	33.1667	24.6	114.375	47.0	61.0	51.0	41.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.2	26.6	22.7	20.0	0.469	0.563	26.4	13.0	28.6	12.9	161.331	22.972	30.9704	20.5084	67.9176	51.2685	16.4393	36.9783	4.667	5.513	3.167	3.284	6.333	5.141	2.5	4.257	1.5	4.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7477	WAR	NA	NA	NA	NA	59.0	43.0	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7514	RRS-7	41.8611	29.5	98.6333	69.2	58.0	51.0	47.0	43.0	1.0	1.0	1.0	1.0	1.0	7.92362	96.3732	656.583	15069.4	8023.02	9357.45	34816.7	29139.2	85.2427	58.1779	1.12292	2.02803	0.991962	75.0596	0.211443	5.49192	2.94235	3.153	0.0	1.0	1.0	1.0	NA	NA	NA	NA	0.183	0.2262	29.0	19.9	36.2	24.8	177.659	29.6386	42.2876	28.3384	87.3148	70.66	16.0781	44.7157	2.0	3.444	0.167	3.913	6.667	4.729	0.667	5.033	1.5	5.449	0.5443	0.0408	0.0	0.0	0.0	23.0	39.0	36.0	1.5	1.1	5.0	3.0	2.0	4.4	10.2	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.75	0.75	1.0	1.0	0.0	1.0	6.83	14.5	24.8	40.8	14.9	0.00964662	0.00892155	0.210135	0.213331	0.757576	60.3526	0.0	0.0	2.25	39.4715
7515	RRS-10	50.6417	29.3333	NA	NA	49.0	62.0	60.0	NA	1.0	1.0	0.0	0.0	0.0	5.62546	76.7302	1496.29	14419.4	8432.19	11003.3	38059.3	29760.5	83.7355	66.2101	1.34332	3.39796	0.94131	82.0124	0.116564	5.91192	2.77691	2.75081	0.0	0.0	1.0	0.0	98.9	96.3	78.5	60.0	0.272	0.9646	42.8	32.9	55.9	59.5	179.864	38.3884	63.0945	35.9741	104.753	99.0068	4.96781	41.1499	2.167	5.063	1.667	5.476	7.167	3.41	0.5	3.769	1.5	4.148	0.5211	0.039	0.0	0.0	0.0	15.0	42.0	50.0	1.3	1.2	5.0	3.0	3.0	3.2	7.4	9.2	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.75	1.0	1.0	1.0	0.0	1.0	6.14	29.0	42.5	52.0	11.3	0.0077915	0.00465553	0.116485	0.0	100.0	36.0707	0.0	0.0	23.0	100.0
7516	Vår2-1	200.0	42.8333	200.0	126.0	100.0	167.0	250.0	NA	NA	1.0	NA	NA	0.0	8.06508	77.7681	499.046	12161.1	8155.59	7735.71	38315.0	24810.1	89.9171	69.0681	1.29368	2.83003	0.912057	62.7563	0.213212	4.74145	5.09417	3.72882	0.0	0.0	0.0	0.0	NA	125.0	85.2	37.1	1.092	0.3914	39.8	26.0	200.0	NA	180.269	35.8317	NA	NA	NA	NA	NA	NA	0.833	4.824	1.667	3.155	6.333	5.323	0.0	3.653	0.5	5.03	0.8888	0.0536	0.0	0.0	0.0	33.0	71.0	150.0	1.6	0.9	5.0	4.0	3.0	5.0	10.2	9.5	0.0	0.0	1.0	1.0	1.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	4.71	45.3	56.8	46.0	18.4	NA	0.0171913	0.184087	0.34889	82.1207	56.7535	10.0114	0.25	4.01852	58.9705
7517	Vår2-6	200.0	NA	200.0	182.667	107.0	160.0	207.0	NA	1.0	1.0	NA	1.0	1.0	6.68487	92.4676	812.197	11468.0	7573.13	11494.6	36556.2	28043.6	99.9706	62.4274	1.50526	3.10274	0.88028	69.7013	0.161554	6.62902	0.463806	4.18738	0.0	1.0	0.0	1.0	125.0	125.0	86.5	40.6	1.91	2.6742	NA	NA	200.0	NA	167.3	25.2455	165.903	NA	NA	NA	NA	NA	0.833	3.232	1.5	4.764	6.167	3.733	0.0	4.391	0.0	4.178	0.4508	0.0305	0.0	0.0	0.0	41.0	82.0	108.0	1.5	0.9	5.0	4.0	3.0	5.3	10.5	11.0	0.0	1.0	1.0	1.0	1.0	1.0	0.75	0.0	0.0	1.0	1.0	1.0	0.0	NA	25.0	37.0	NA	15.9	NA	0.00980668	0.0580288	0.0	95.5487	33.2444	-3.46e-20	0.765306	39.791	98.75
7518	ÖMö2-1	185.34	35.3333	200.0	77.25	103.0	116.0	113.0	73.0	0.0	1.0	1.0	0.0	0.0	6.13828	69.3657	518.178	11671.3	9406.92	12247.5	26632.2	24677.3	120.211	66.5038	1.67487	2.59104	1.31245	94.7422	0.236109	8.52906	0.627909	3.70996	1.0	1.0	1.0	1.0	NA	NA	NA	NA	1.715	1.6083	35.1	21.6	96.5	76.8	186.142	22.7254	NA	NA	NA	NA	NA	NA	1.0	3.113	1.333	3.292	5.5	2.645	0.0	4.566	1.5	5.406	0.4864	0.0382	0.0	0.0	0.0	39.0	38.0	140.0	1.5	0.9	5.0	4.0	3.0	5.2	10.5	9.1	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4.06	34.3	50.3	31.3	10.1	0.0061608	0.0010572	0.0439369	NA	NA	182.529	32.0814	0.0	0.0	9.66667
7519	ÖMö2-3	101.868	33.1667	109.875	52.6	76.0	71.0	68.0	70.0	1.0	1.0	1.0	0.0	0.0	8.10553	70.0779	419.812	15545.6	8888.57	10417.5	23241.6	31749.2	91.7464	57.451	1.18282	3.46026	1.3408	62.2678	0.203826	6.51689	2.26843	2.45849	1.0	NA	1.0	NA	75.8	45.6	32.6	24.9	1.143	1.5632	31.9	20.4	NA	82.6	190.138	21.1823	91.3035	24.1911	115.082	108.213	9.38736	31.2714	5.0	5.724	4.0	5.578	9.333	1.128	4.167	4.514	1.667	4.91	0.5059	0.0378	1.0	0.0	1.0	44.0	49.0	66.0	1.2	0.9	5.0	4.0	2.0	4.3	10.8	10.5	1.0	1.0	0.0	0.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	0.0	1.0	4.32	24.5	46.0	29.3	12.7	0.00710958	0.00672797	0.143638	0.0297619	95.504	58.2276	0.0	0.0	0.0	47.1564
7520	Lp2-2	36.8403	26.0	95.0417	60.8333	60.0	42.0	33.0	13.0	1.0	0.0	0.0	1.0	1.0	9.06489	92.0903	685.172	14202.2	8195.5	9007.09	29078.1	27402.1	95.6083	55.8079	0.924026	2.61753	0.856325	56.1096	0.219892	5.55925	1.04138	3.10253	1.0	1.0	1.0	1.0	36.2	23.0	24.7	18.1	0.155	2.0038	28.4	16.3	30.8	17.7	184.569	31.5892	31.4996	18.5552	68.0526	49.9612	17.5781	36.3208	0.5	5.401	1.333	4.939	4.833	6.356	0.0	3.93	0.0	4.943	0.8293	0.0675	0.0	0.0	0.0	22.0	21.0	21.0	1.6	1.0	5.0	4.0	3.0	4.8	8.2	9.0	0.0	0.0	1.0	0.0	0.0	1.0	0.5	0.5	0.5	1.0	0.0	0.0	0.0	4.38	14.8	14.3	29.0	14.3	0.00917688	0.00542096	0.11761	1.19853	37.7419	32.3125	2.06e-15	2.94	42.6667	100.0
